time,energy,event_type,wattmin,epower
2447021.223770,312858317949.163290,e,125000.000000,126090.178572
2447034.325770,312859965221.546175,e,125000.000000,125726.785713
2447037.191206,312860325089.525399,e,125000.000000,125589.285707
2447218.000000,312883000772.434156,s,125000.000000,125412.500000
2447218.000000,312883000772.434156,s,125000.000000,NA
2447254.000000,312887540372.434153,s,125000.000000,126100.000000
2447254.000000,312887540372.434153,s,125000.000000,NA
2447254.000000,312887540372.434153,s,125000.000000,NA
2447291.134630,312892232167.129290,e,125000.000000,126345.535714
2447305.000000,312893983722.400086,s,125000.000000,126325.892858
2447305.000000,312893983722.400086,s,125000.000000,NA
2447353.364250,312900105254.605608,e,125000.000000,126571.428572
2447365.000000,312901577436.715928,s,125000.000000,126522.321428
2447365.000000,312901577436.715928,s,125000.000000,NA
2447378.557895,312903295076.700215,e,125000.000000,126689.285716
2447415.463998,312907969959.651663,e,125000.000000,126669.642857
2447436.225484,312910595935.387394,e,125000.000000,126483.035713
2447464.502468,312914169439.313871,e,125000.000000,126375.000001
2447501.316733,312918816780.032627,e,125000.000000,126237.500000
2447508.000000,312919659277.453519,s,125000.000000,126060.714285
2447638.377779,312936140891.318225,e,125000.000000,126414.285714
2447640.000000,312936345724.179963,s,125000.000000,126266.964280
2447640.000000,312936345724.179963,s,125000.000000,NA
2447687.641062,312942364959.680747,e,125000.000000,126345.535714
2447690.171526,312942684597.903904,e,125000.000000,126316.071433
2447707.767153,312944906344.408985,e,125000.000000,126266.964286
2447707.767153,312944906344.408985,s,125000.000000,NA
2447763.000000,312952050219.965511,s,125000.000000,129341.071429
2447763.000000,312952050219.965511,s,125000.000000,NA
2447763.000000,312952050219.965511,s,125000.000000,NA
2447825.000000,312960088852.108384,s,125000.000000,129655.357143
2447863.720993,312965111137.800773,e,125000.000000,129704.464285
2447867.254012,312965569143.265084,e,125000.000000,129635.714285
2447913.404745,312971549660.061824,e,125000.000000,129586.607142
2447913.404745,312971549660.110151,s,125000.000000,129081.313433
2447923.030698,312972796109.318509,e,125000.000000,129488.392857
2447959.042230,312977454940.516646,e,125000.000000,129370.535714
2448083.000000,312993475596.840489,s,125000.000000,129242.857143
2448083.000000,312993475596.840489,s,125000.000000,NA
2448162.181430,313003741893.479256,e,125000.000000,129655.357143
2448185.578329,313006767154.269023,e,125000.000000,129301.785714
2448185.578329,313006767154.269023,s,125000.000000,NA
2448214.000000,313010452176.151260,s,125000.000000,129655.357143
2448405.864348,313035347260.484348,e,125000.000000,129753.571429
2448462.873956,313042738861.603077,e,125000.000000,129655.357143
2448542.000000,313052979325.975015,s,125000.000000,129419.642857
2448542.000000,313052979325.975015,s,125000.000000,NA
2448647.363056,313066643315.090529,e,125000.000000,129684.821429
2448650.710120,313067077148.345447,e,125000.000000,129616.071421
2448650.710120,313067077148.364001,s,125000.000000,129369.766234
2448651.445453,313067172394.313020,e,125000.000000,129527.678592
2448796.000000,313085867814.597135,s,125000.000000,129331.250000
2448796.000000,313085867814.597135,s,125000.000000,NA
2448879.386964,313096675286.359376,e,125000.000000,129606.250000
2449079.000000,313122522857.525098,s,125000.000000,129488.392857
2449103.914021,313125749912.835663,e,125000.000000,129527.678572
2449140.189274,313130442861.743250,e,125000.000000,129370.535714
2449166.289521,313133818439.274543,e,125000.000000,129331.249999
2449166.289521,313133818439.312486,s,125000.000000,128723.109005
2449263.752260,313146426288.804062,e,125000.000000,129360.714286
2449263.752260,313146426288.845691,s,125000.000000,129001.835498
2449279.000000,313148401442.965933,s,125000.000000,129537.499999
2449528.103205,313180706347.675548,e,125000.000000,129684.821429
2449528.103205,313180706347.675548,s,125000.000000,NA
2449529.000000,313180822674.746521,s,125000.000000,129714.285724
2449600.907259,313190155723.314178,e,125000.000000,129792.857143
2449600.907259,313190155723.341434,s,125000.000000,129782.350333
2449628.781984,313193774211.049098,e,125000.000000,129812.499999
2449628.781984,313193774211.080366,s,125000.000000,129381.117534
2449694.000000,313202232638.373329,s,125000.000000,129694.642857
2449738.682139,313208030305.441177,e,125000.000000,129753.571429
2449738.682139,313208030305.487416,s,125000.000000,129126.200260
2449738.682139,313208030305.487416,s,125000.000000,NA
2449739.721985,313208165188.371315,e,125000.000000,129714.285718
2449741.818718,313208437041.054369,e,125000.000000,129655.357144
2449741.818718,313208437041.054369,s,125000.000000,NA
2449764.771934,313211412372.119803,e,125000.000000,129625.892857
2450000.570581,313241954823.570682,e,125000.000000,129527.678571
2450000.570581,313241954823.570682,s,125000.000000,NA
2450042.000000,313247322300.664492,s,125000.000000,129557.142857
2450045.085641,313247722400.798841,e,125000.000000,129665.178578
2450045.085641,313247722400.855694,s,125000.000000,129470.303287
2450052.563262,313248691987.928066,e,125000.000000,129665.178572
2450052.563262,313248691987.928066,s,125000.000000,NA
2450108.342494,313255914203.169120,e,125000.000000,129478.571429
2450129.742870,313258682781.319064,e,125000.000000,129370.535714
2450129.742870,313258682781.319064,s,125000.000000,NA
2450129.742870,313258682781.319064,s,125000.000000,NA
2450131.789288,313258947688.312367,e,125000.000000,129449.107139
2450131.789288,313258947688.312367,s,125000.000000,NA
2450177.000000,313264810387.361788,s,125000.000000,129675.000000
2450221.478620,313270582084.034440,e,125000.000000,129763.392857
2450295.000000,313280109470.189256,s,125000.000000,129586.607143
2450348.386717,313287034490.037109,e,125000.000000,129714.285714
2450386.675282,313291997679.497975,e,125000.000000,129625.892857
2450386.675282,313291997679.497975,s,125000.000000,NA
2450406.349865,313294548208.145495,e,125000.000000,129635.714285
2450520.536876,313309329614.694126,e,125000.000000,129449.107143
2450574.799509,313316346935.978406,e,125000.000000,129321.428572
2450574.799509,313316346935.978406,s,125000.000000,NA
2450585.561132,313317740652.559167,e,125000.000000,129508.035713
2450702.237321,313332819070.722806,e,125000.000000,129233.035714
2450809.000000,313346596413.120669,s,125000.000000,129046.428571
2450892.000000,313357349655.977827,s,125000.000000,129557.142857
2450892.000000,313357349655.977827,s,125000.000000,NA
2451041.822573,313376811741.974364,e,125000.000000,129900.892857
2451041.822573,313376811741.980736,s,125000.000000,130321.066667
2451081.385952,313381950671.671111,e,125000.000000,129891.071429
2451081.385952,313381950671.671111,s,125000.000000,NA
2451081.385952,313381950671.671111,s,125000.000000,NA
2451081.385952,313381950671.671111,s,125000.000000,NA
2451081.385952,313381950671.671111,s,125000.000000,NA
2451096.544415,313383915303.276936,e,125000.000000,129606.250000
2451103.188374,313384776206.059896,e,125000.000000,129576.785717
2451129.259558,313388153658.110958,e,125000.000000,129547.321428
2451160.000000,313392120300.456648,s,125000.000000,129036.607144
2451160.000000,313392120300.456648,s,125000.000000,NA
2451176.496316,313394252493.447192,e,125000.000000,129252.678571
2451196.874364,313396884409.395798,e,125000.000000,129154.464287
2451216.591626,313399430400.854050,e,125000.000000,129125.000000
2451220.631349,313399951712.590090,e,125000.000000,129046.428573
2451279.423334,313407530524.476403,e,125000.000000,128908.928572
2451361.553405,313418098464.630493,e,125000.000000,128673.214286
2451583.000000,313446551386.315066,s,125000.000000,128486.607143
2451691.000000,313460442789.886500,s,125000.000000,128624.107143
2451774.000000,313471134079.172228,s,125000.000000,128810.714286
2451838.189486,313479438307.303659,e,125000.000000,129370.535714
2451910.000000,313488718598.083639,s,125000.000000,129233.035714
2451910.000000,313488718598.083639,s,125000.000000,NA
2451998.271911,313500146185.093359,e,125000.000000,129458.928571
2452018.805236,313502800575.672368,e,125000.000000,129272.321429
2452040.895314,313505652957.026479,e,125000.000000,129125.000001
2452073.000000,313509795952.084490,s,125000.000000,129046.428572
2452141.000000,313518582462.798754,s,125000.000000,129213.392857
2452263.000000,313534358478.870190,s,125000.000000,129311.607143
2452291.025781,313537985290.171870,e,125000.000000,129409.821429
2452312.431991,313540751889.961087,e,125000.000000,129242.857142
2452340.000000,313544312150.602395,s,125000.000000,129144.642857
2452433.088995,313556350552.467420,e,125000.000000,129321.428572
2452446.499449,313558083494.372590,e,125000.000000,129223.214285
2452446.499449,313558083494.391005,s,125000.000000,128813.863192
2452446.499449,313558083494.391005,s,125000.000000,NA
2452647.397706,313584099459.961710,e,125000.000000,129498.214286
2452654.000000,313584953278.017543,s,125000.000000,129321.428570
2452781.078595,313601402240.557392,e,125000.000000,129439.285714
2452785.000000,313601909362.280532,s,125000.000000,129321.428576
2452837.979248,313608765917.650809,e,125000.000000,129419.642857
2452863.000000,313612001637.028100,s,125000.000000,129321.428571
2452863.000000,313612001637.028100,s,125000.000000,NA
2452863.000000,313612001637.028100,s,125000.000000,NA
2452944.957450,313622634298.951786,e,125000.000000,129733.928572
2452948.355362,313623074689.663450,e,125000.000000,129606.249997
2453111.784782,313644241717.925048,e,125000.000000,129517.857143
2453111.784782,313644241717.925048,s,125000.000000,NA
2453248.578934,313661975125.555031,e,125000.000000,129635.714286
2453248.578934,313661975125.555031,s,125000.000000,NA
2453280.000000,313666049652.235115,s,125000.000000,129675.000001
2453361.133434,313676577801.907026,e,125000.000000,129763.392857
2453411.136406,313683061937.264567,e,125000.000000,129675.000000
2453411.136406,313683061937.299060,s,125000.000000,129273.298429
2453411.136406,313683061937.299060,s,125000.000000,NA
2453484.000000,313692513386.349403,s,125000.000000,129714.285715
2453511.775377,313696117613.556350,e,125000.000000,129763.392858
2453669.966661,313716637282.928167,e,125000.000000,129714.285714
2453669.966661,313716637282.928167,s,125000.000000,NA
2453673.000000,313717030780.110607,s,125000.000000,129724.107149
2453701.120460,313720680338.781628,e,125000.000000,129783.035715
2453701.120460,313720680338.781628,s,125000.000000,NA
2453707.715800,313721536042.858823,e,125000.000000,129743.750002
2453707.715800,313721536042.919136,s,125000.000000,129521.152000
2453716.269707,313722645102.725015,e,125000.000000,129655.357141
2453807.352060,313734449050.443555,e,125000.000000,129596.428571
2453807.352060,313734449050.443555,s,125000.000000,NA
2453830.000000,313737385254.754949,s,125000.000000,129645.535713
2453830.000000,313737385254.754949,s,125000.000000,NA
2453864.785591,313741899834.324293,e,125000.000000,129783.035715
2453864.785591,313741899834.353987,s,125000.000000,129343.870183
2453895.000000,313745816404.097709,s,125000.000000,129625.892856
2453898.685673,313746294633.284140,e,125000.000000,129753.571424
2453948.571267,313752765017.537878,e,125000.000000,129704.464285
2453961.820793,313754482369.122396,e,125000.000000,129616.071427
2454029.000000,313763179977.042536,s,125000.000000,129468.750000
2454051.349212,313766076574.590397,e,125000.000000,129606.250001
2454114.283823,313774225258.182656,e,125000.000000,129478.571428
2454153.000000,313779232849.940879,s,125000.000000,129341.071429
2454182.396220,313783039319.251705,e,125000.000000,129488.392857
2454182.396220,313783039319.251705,s,125000.000000,NA
2454182.396220,313783039319.251705,s,125000.000000,NA
2454182.396220,313783039319.251705,s,125000.000000,NA
2454182.396220,313783039319.251705,s,125000.000000,NA
2454182.396220,313783039319.251705,s,125000.000000,NA
2454182.396220,313783039319.251705,s,125000.000000,NA
2454218.950102,313787743542.769022,e,125000.000000,128692.857143
2454277.572906,313795276939.446010,e,125000.000000,128506.250000
2454321.052110,313800853186.240624,e,125000.000000,128250.892857
2454363.000000,313806226860.702413,s,125000.000000,128103.571428
2454363.000000,313806226860.702413,s,125000.000000,NA
2454415.382463,313812959877.984622,e,125000.000000,128535.714286
2454418.659827,313813379784.461930,e,125000.000000,128123.214279
2454480.000000,313821236474.747267,s,125000.000000,128083.928572
2454480.000000,313821236474.747267,s,125000.000000,NA
2454534.752937,313828280635.580526,e,125000.000000,128653.571429
2454634.083469,313841032547.449658,e,125000.000000,128378.571429
2454639.000000,313841661793.167724,s,125000.000000,127985.714288
2454671.403038,313845810510.291665,e,125000.000000,128034.821428
2454671.551085,313845829458.303688,e,125000.000000,127985.714194
2454788.191079,313860746255.474578,e,125000.000000,127887.500000
2454788.344728,313860765841.833708,e,125000.000000,127474.999930
2454793.368069,313861403972.207899,e,125000.000000,127033.035711
2454802.000000,313862496527.986419,s,125000.000000,126571.428571
2454851.498477,313868790303.519520,e,125000.000000,127150.892857
2454893.000000,313874044841.002960,s,125000.000000,126610.714286
2454952.000000,313881541528.502964,s,125000.000000,127062.500000
2455045.099030,313893375495.771251,e,125000.000000,127111.607143
2455168.794924,313909092605.419022,e,125000.000000,127062.500000
2455180.000000,313910510077.488909,s,125000.000000,126502.678571
2455180.000000,313910510077.488909,s,125000.000000,NA
2455180.000000,313910510077.488909,s,125000.000000,NA
2455180.000000,313910510077.488909,s,125000.000000,NA
2455207.407414,313914059019.460958,e,125000.000000,129488.392857
2455214.586285,313914988317.925498,e,125000.000000,129449.107143
2455227.399993,313916641000.216186,e,125000.000000,128977.678571
2455275.560632,313922851228.629229,e,125000.000000,128948.214285
2455367.000000,313934589186.001953,s,125000.000000,128368.750000
2455392.392119,313937861459.318855,e,125000.000000,128869.642857
2455443.000000,313944360414.941473,s,125000.000000,128417.857143
2455599.000000,313964479400.655780,s,125000.000000,128967.857143
2455760.294744,313985373118.522000,e,125000.000000,129537.500000
2455772.000000,313986885709.360985,s,125000.000000,129223.214286
2455772.000000,313986885709.360985,s,125000.000000,NA
2455831.000000,313994535954.896707,s,125000.000000,129665.178572
2455832.910548,313994783817.846004,e,125000.000000,129733.928563
2455927.444706,314007038820.857427,e,125000.000000,129635.714286
2455927.444706,314007038820.891195,s,125000.000000,129492.571429
2456046.905907,314022535818.522809,e,125000.000000,129724.107143
2456058.000000,314023973246.480676,s,125000.000000,129566.964287
2456110.062531,314030732636.468782,e,125000.000000,129832.142857
2456110.062531,314030732636.468782,s,125000.000000,NA
2456225.907782,314045771935.915577,e,125000.000000,129822.321429
2456225.907782,314045771935.915577,s,125000.000000,NA
2456225.907782,314045771935.915577,s,125000.000000,NA
2456310.479993,314056752127.192204,e,125000.000000,129832.142857
2456310.479993,314056752127.234379,s,125000.000000,129199.292439
2456420.221895,314070992608.799178,e,125000.000000,129763.392857
2456447.209555,314074491968.507404,e,125000.000000,129665.178572
2456447.209555,314074491968.529536,s,125000.000000,129154.782609
2456448.355804,314074640349.427537,e,125000.000000,129449.107163
2456482.861678,314079090159.224347,e,125000.000000,128958.035714
2456494.000000,314080523581.652828,s,125000.000000,128692.857142
2456494.000000,314080523581.652828,s,125000.000000,NA
2456560.078160,314089046189.300161,e,125000.000000,128977.678572
2456631.533896,314098229399.842096,e,125000.000000,128516.071429
2456641.409329,314099496708.883967,e,125000.000000,128329.464286
2456656.455245,314101425622.119995,e,125000.000000,128201.785714
2456663.000000,314102264028.620690,s,125000.000000,128103.571431
2456663.000000,314102264028.620690,s,125000.000000,NA
2456754.700694,314114036432.664710,e,125000.000000,128378.571429
2456803.000000,314120212835.843113,s,125000.000000,127877.678571
2456803.000000,314120212835.843113,s,125000.000000,NA
2456803.000000,314120212835.843113,s,125000.000000,NA
2456891.853091,314131633631.307691,e,125000.000000,128535.714286
2456895.457220,314132096465.888922,e,125000.000000,128417.857139
2456959.756329,314140350462.103302,e,125000.000000,128368.750000
2456991.000000,314144356263.404604,s,125000.000000,128211.607142
2457106.189485,314159140730.919413,e,125000.000000,128349.107143
2457114.000000,314160141899.506063,s,125000.000000,128182.142858
2457114.000000,314160141899.506063,s,125000.000000,NA
2457181.000000,314168749844.148915,s,125000.000000,128476.785714
2457222.998214,314174149352.037258,e,125000.000000,128565.178572
2457228.586550,314174867049.050920,e,125000.000000,128427.678571
2457359.629049,314191679801.722970,e,125000.000000,128300.000000
2457380.330669,314194333989.634161,e,125000.000000,128211.607143
2457442.000000,314202230417.106604,s,125000.000000,128044.642857
2457528.430026,314213306656.390784,e,125000.000000,128152.678571
2457571.000000,314218743298.233941,s,125000.000000,127710.714285
2457571.000000,314218743298.233941,s,125000.000000,NA
2457571.000000,314218743298.233941,s,125000.000000,NA
2457582.778702,314220264917.173798,e,125000.000000,129183.928571
2457603.924656,314222996219.336135,e,125000.000000,129164.285715
2457739.000000,314240428536.640081,s,125000.000000,129056.250000
2457826.704453,314251759403.799442,e,125000.000000,129193.750000
2458076.000000,314283932552.252338,s,125000.000000,129056.250000
2458076.000000,314283932552.252338,s,125000.000000,NA
2458076.000000,314283932552.252338,s,125000.000000,NA
2458118.701584,314289454782.085702,e,125000.000000,129321.428572
2458155.000000,314294147875.602600,s,125000.000000,129291.964286
2458244.205567,314305725244.918931,e,125000.000000,129783.035714
2458286.940834,314311267360.338890,e,125000.000000,129684.821429
2458286.940834,314311267360.360052,s,125000.000000,129472.547009
2458330.000000,314316854863.833830,s,125000.000000,129763.392857
2458390.878323,314324758228.994501,e,125000.000000,129822.321429
2458461.000000,314333857455.770671,s,125000.000000,129763.392857
2458522.587116,314341855257.643366,e,125000.000000,129861.607143
2458522.587116,314341855257.643366,s,125000.000000,NA
2458523.067713,314341917512.907104,e,125000.000000,129537.499978
2458529.000000,314342684684.797043,s,125000.000000,129321.428569
2458534.814440,314343439871.596169,e,125000.000000,129881.250004
2458619.641660,314354449005.632610,e,125000.000000,129783.035714
2458663.377436,314360102401.335682,e,125000.000000,129262.500000
2458904.000000,314391165700.204700,s,125000.000000,129095.535714
2458904.000000,314391165700.204700,s,125000.000000,NA
2458904.000000,314391165700.204700,s,125000.000000,NA
2458959.659868,314398370820.431389,e,125000.000000,129449.107143
2458977.737216,314400694050.219826,e,125000.000000,128516.071428
2458994.002741,314402782993.732830,e,125000.000000,128427.678572
2459181.749622,314426880138.373938,e,125000.000000,128349.107143
2459182.443316,314426968785.050703,e,125000.000000,127789.285680
2459186.000000,314427422627.395879,s,125000.000000,127602.678578
2459272.000000,314438410816.681608,s,125000.000000,127769.642857
2459332.156775,314446108251.965664,e,125000.000000,127956.250000
2459363.000000,314450049685.714502,s,125000.000000,127789.285715
2459381.811355,314452453760.114468,e,125000.000000,127799.107142
2459388.922159,314453362444.652159,e,125000.000000,127789.285712
2459535.000000,314472002368.443166,s,125000.000000,127602.678571
2459688.771406,314491639114.223193,e,125000.000000,127700.892857
2459693.000000,314492178694.206235,s,125000.000000,127602.678576
2459960.000000,314526353502.241939,s,125000.000000,127995.535714
2459960.000000,314526353502.241939,s,125000.000000,NA
2459960.000000,314526353502.241939,s,125000.000000,NA
2459986.034145,314529691637.530671,e,125000.000000,128221.428572
2460046.511884,314537444397.604494,e,125000.000000,128191.964286
2460075.008591,314541093808.061399,e,125000.000000,128064.285714
2460113.000000,314545956538.838046,s,125000.000000,127995.535714
2460154.989240,314551332211.313295,e,125000.000000,128025.000000
2460165.246623,314552641383.027876,e,125000.000000,127632.142857
2460224.018182,314560140791.374855,e,125000.000000,127602.678571
2460224.018182,314560140791.412943,s,125000.000000,125064.220183
2460321.000000,314572549268.662386,s,125000.000000,127946.428571
2460468.000000,314591373274.912386,s,125000.000000,128054.464286
2460483.670015,314593380505.868432,e,125000.000000,128093.750001
2460503.117605,314595869519.591763,e,125000.000000,127985.714286
2460742.000000,314626433668.882420,s,125000.000000,127946.428571
2460783.000000,314631681888.525287,s,125000.000000,128005.357143
2460783.000000,314631681888.525287,s,125000.000000,NA
2460842.438604,314639324790.849768,e,125000.000000,128584.821429
2460922.000000,314649550490.264483,s,125000.000000,128525.892857
2460977.327124,314656665261.992033,e,125000.000000,128594.642857
2461020.686576,314662235945.005803,e,125000.000000,128476.785714
2461059.000000,314667155696.556153,s,125000.000000,128408.035714
2461132.551811,314676604674.496933,e,125000.000000,128466.964286
2461188.185009,314683748424.151234,e,125000.000000,128408.035715
2461208.000000,314686283681.439560,s,125000.000000,127946.428571
2461311.414373,314699534479.047502,e,125000.000000,128133.035714
2461469.000000,314719696997.157443,s,125000.000000,127946.428571
2461517.865307,314725950578.454901,e,125000.000000,127975.892857
2461588.000000,314734924061.938811,s,125000.000000,127946.428572
2461588.000000,314734924061.938811,s,125000.000000,NA
2461588.000000,314734924061.938811,s,125000.000000,NA
2461588.000000,314734924061.938811,s,125000.000000,NA
2461594.108988,314735708805.120016,e,125000.000000,128457.142857
2461606.395248,314737286942.292439,e,125000.000000,128447.321429
2461678.000000,314746482974.344476,s,125000.000000,128427.678572
2461834.073580,314766606850.896775,e,125000.000000,128938.392857
2461922.000000,314777925807.377429,s,125000.000000,128732.142857
2461922.000000,314777925807.377429,s,125000.000000,NA
2461979.926622,314785398186.442050,e,125000.000000,128997.321429
2462013.000000,314789655468.448450,s,125000.000000,128722.321428
2462013.000000,314789655468.448450,s,125000.000000,NA
2462036.896009,314792746203.839721,e,125000.000000,129341.071429
2462065.147461,314796398334.598650,e,125000.000000,129272.321428
2462151.000000,314807479827.764527,s,125000.000000,129075.892857
2462151.000000,314807479827.764527,s,125000.000000,NA
2462151.000000,314807479827.764527,s,125000.000000,NA
2462209.000000,314814989015.264550,s,125000.000000,129468.750000
2462209.000000,314814989015.264550,s,125000.000000,NA
2462224.174076,314816955372.241865,e,125000.000000,129586.607144
2462242.932933,314819386084.720101,e,125000.000000,129576.785715
2462250.347212,314820345638.031282,e,125000.000000,129419.642860
2462251.000000,314820430063.911999,s,125000.000000,129331.250024
2462251.000000,314820430063.911999,s,125000.000000,NA
2462251.000000,314820430063.911999,s,125000.000000,NA
2462258.102246,314821351256.874695,e,125000.000000,129704.464285
2462309.445885,314828002183.617753,e,125000.000000,129537.500000
2462372.854933,314836209182.635907,e,125000.000000,129429.464286
2462387.000000,314838038720.796301,s,125000.000000,129341.071428
2462415.574642,314841735998.860161,e,125000.000000,129390.178571
2462419.900448,314842295503.201712,e,125000.000000,129341.071429
2462442.054608,314845157899.740970,e,125000.000000,129203.571429
2462507.966768,314853664923.340086,e,125000.000000,129066.071429
2462507.966768,314853664923.354584,s,125000.000000,128655.867769
2462533.988169,314857018292.045921,e,125000.000000,128869.642857
2462552.000000,314859336816.707664,s,125000.000000,128722.321429
2462552.000000,314859336816.707664,s,125000.000000,NA
2462552.000000,314859336816.707664,s,125000.000000,NA
2462552.000000,314859336816.707664,s,125000.000000,NA
2462563.623176,314860835033.735543,e,125000.000000,128899.107141
2462581.033027,314863078977.029489,e,125000.000000,128889.285714
2462581.043726,314863080355.801496,e,125000.000000,128869.642130
2462639.127092,314870564397.506467,e,125000.000000,128850.000000
2462667.000000,314874152262.884140,s,125000.000000,128722.321428
2462667.000000,314874152262.884140,s,125000.000000,NA
2462699.000000,314878279548.598419,s,125000.000000,128977.678571
2462739.000000,314883446512.884112,s,125000.000000,129174.107142
2462739.000000,314883446512.884112,s,125000.000000,NA
2462739.000000,314883446512.884112,s,125000.000000,NA
2462755.093172,314885531182.173271,e,125000.000000,129537.500000
2462767.429168,314887123461.873819,e,125000.000000,129075.892859
2462773.274055,314887877781.011492,e,125000.000000,129056.249998
2462777.363087,314888404211.073727,e,125000.000000,128741.964286
2462802.000000,314891574805.784798,s,125000.000000,128692.857142
2462802.000000,314891574805.784798,s,125000.000000,NA
2462802.340821,314891618837.705207,e,125000.000000,129193.749953
2462803.997503,314891832545.312337,e,125000.000000,128997.321423
2462852.179578,314898042698.483298,e,125000.000000,128889.285714
2462852.179578,314898042698.499309,s,125000.000000,128776.629213
2463010.000000,314918439860.754053,s,125000.000000,129242.857143
2463010.000000,314918439860.754053,s,125000.000000,NA
2463041.008999,314922455470.796835,e,125000.000000,129498.214285
2463041.008999,314922455470.796835,s,125000.000000,NA
2463068.851821,314926068176.400349,e,125000.000000,129753.571428
2463174.651879,314939778446.880455,e,125000.000000,129586.607143
2463182.000000,314940729654.598813,s,125000.000000,129449.107143
2463182.000000,314940729654.598813,s,125000.000000,NA
2463214.392116,314944927875.263834,e,125000.000000,129606.250001
2463254.368902,314950104405.115296,e,125000.000000,129488.392858
2463279.479603,314953354223.053903,e,125000.000000,129419.642857
2463362.000000,314964026689.103774,s,125000.000000,129331.250000
2463438.873028,314973978588.977209,e,125000.000000,129458.928571
2463472.756828,314978360823.095026,e,125000.000000,129331.250000
2463472.756828,314978360823.153266,s,125000.000000,128939.282474
2463517.476357,314984151922.303922,e,125000.000000,129498.214286
2463517.476357,314984151922.303922,s,125000.000000,NA
2463517.476357,314984151922.303922,s,125000.000000,NA
2463607.622010,314995860152.439582,e,125000.000000,129881.250000
2463614.000000,314996685339.020446,s,125000.000000,129380.357145
2463779.087787,315018060669.876848,e,125000.000000,129478.571429
2463907.000000,315034609997.642426,s,125000.000000,129380.357143
2463963.078675,315041867128.987292,e,125000.000000,129409.821428
2463979.000000,315043927035.674790,s,125000.000000,129380.357142
2463979.000000,315043927035.674790,s,125000.000000,NA
2464027.918208,315050261856.229100,e,125000.000000,129498.214286
2464032.000000,315050790080.230703,s,125000.000000,129409.821435
2464032.000000,315050790080.230703,s,125000.000000,NA
2464036.205060,315051335247.501688,e,125000.000000,129645.535718
2464157.073703,315067001766.197247,e,125000.000000,129616.071429
2464198.000000,315072302452.439977,s,125000.000000,129517.857143
2464220.667931,315075240135.339884,e,125000.000000,129596.428572
2464231.266675,315076608385.812091,e,125000.000000,129095.535713
2464266.183689,315081103327.875666,e,125000.000000,128732.142857
2464281.225808,315083031163.494748,e,125000.000000,128162.500000
2464281.225808,315083031163.494748,s,125000.000000,NA
2464295.753904,315084914808.962368,e,125000.000000,129655.357144
2464299.692303,315085425134.102987,e,125000.000000,129576.785715
2464299.692303,315085425134.102987,s,125000.000000,NA
2464308.000000,315086500965.970684,s,125000.000000,129498.214284
2464362.798908,315093601094.184254,e,125000.000000,129566.964286
2464368.000000,315094274626.252775,s,125000.000000,129498.214286
2464438.704293,315103439038.939770,e,125000.000000,129616.071429
2464443.000000,315103995325.330191,s,125000.000000,129498.214288
2464537.000000,315116182005.687342,s,125000.000000,129645.535714
2464556.644007,315118728956.380984,e,125000.000000,129655.357143
2464603.000000,315124738803.976701,s,125000.000000,129645.535714
2464632.427280,315128555075.502785,e,125000.000000,129684.821429
2464660.270062,315132164767.884033,e,125000.000000,129645.535715
2464732.000000,315141453666.798584,s,125000.000000,129498.214286
2464981.972148,315173863894.867424,e,125000.000000,129655.357143
2465067.000000,315184874849.921789,s,125000.000000,129498.214286
2465067.000000,315184874849.921789,s,125000.000000,NA
2465113.398962,315190893913.790299,e,125000.000000,129724.107143
2465122.000000,315192009253.442242,s,125000.000000,129675.000001
2465175.676384,315198971320.108759,e,125000.000000,129704.464286
2465336.214759,315219789133.817943,e,125000.000000,129675.000000
2465336.214759,315219789133.851872,s,125000.000000,129417.776199
2465432.000000,315232210084.978544,s,125000.000000,129675.000000
2465608.436639,315255110300.456343,e,125000.000000,129792.857143
2465608.436639,315255110300.459077,s,125000.000000,130503.111111
2465617.559529,315256294207.165304,e,125000.000000,129773.214288
2465685.000000,315265038225.571288,s,125000.000000,129655.357143
2465764.300889,315275323126.107307,e,125000.000000,129694.642857
2465864.000000,315288249649.891937,s,125000.000000,129655.357143
2465911.817768,315294455115.325758,e,125000.000000,129773.214286
2465911.817768,315294455115.345262,s,125000.000000,129672.321981
2465916.530478,315295066791.413239,e,125000.000000,129792.857138
2465916.530478,315295066791.440692,s,125000.000000,128164.730435
2465916.530478,315295066791.440692,s,125000.000000,NA
2465916.530478,315295066791.440692,s,125000.000000,NA
2465916.530478,315295066791.440692,s,125000.000000,NA
2465987.873070,315304326550.308242,e,125000.000000,129792.857143
2466142.647833,315324396967.628243,e,125000.000000,129675.000000
2466142.647833,315324396967.684171,s,125000.000000,129284.133477
2466173.887674,315328449528.123968,e,125000.000000,129724.107144
2466173.887674,315328449528.165159,s,125000.000000,129513.510981
2466180.282640,315329279611.898813,e,125000.000000,129802.678569
2466180.282640,315329279611.898813,s,125000.000000,NA
2466218.000000,315334166535.717410,s,125000.000000,129566.964286
2466290.227916,315343541203.305035,e,125000.000000,129792.857143
2466305.000000,315345453871.633887,s,125000.000000,129478.571430
2466305.000000,315345453871.633887,s,125000.000000,NA
2466320.266881,315347433904.365892,e,125000.000000,129694.642856
2466350.000000,315351289546.519065,s,125000.000000,129675.000001
2466354.938187,315351930051.412114,e,125000.000000,129704.464292
2466354.938187,315351930051.418475,s,125000.000000,130096.761905
